sentence_id,text,gold_label,prediction,class_index,class_name,word_index,word,is_content,shap_value,absolute_shap_value,increases_target_score
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,2,heartfelt,1,0.0002945326268672943,0.0002945326268672943,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,2,heartfelt,1,0.0028428323566913605,0.0028428323566913605,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,3,and,1,0.003990869969129562,0.003990869969129562,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,3,and,1,0.005753327161073685,0.005753327161073685,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,4,endlessly,1,0.006494014523923397,0.006494014523923397,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,4,endlessly,1,0.007955820299685001,0.007955820299685001,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,5,entertaining,1,0.019130016677081585,0.019130016677081585,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,5,entertaining,1,0.02453912142664194,0.02453912142664194,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,6,from,1,-0.0020621949806809425,0.0020621949806809425,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,6,from,1,-0.0005274908617138863,0.0005274908617138863,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,7,beginning,1,-0.003246535547077656,0.003246535547077656,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,7,beginning,1,-0.0011082375422120094,0.0011082375422120094,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,8,to,1,-0.00036567170172929764,0.00036567170172929764,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,8,to,1,0.0003123665228486061,0.0003123665228486061,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,9,end,1,-0.0007890062406659126,0.0007890062406659126,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,9,end,1,-0.001040804199874401,0.001040804199874401,0
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,10,.,0,0.0021335314959287643,0.0021335314959287643,1
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,10,.,0,0.002405798062682152,0.002405798062682152,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,0,It's,1,0.014050037733146122,0.014050037733146122,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,0,It's,1,0.013446910306811333,0.013446910306811333,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,1,just,1,0.007690914507423128,0.007690914507423128,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,1,just,1,0.007712870836257935,0.007712870836257935,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,2,disappointingly,1,0.03153129454169955,0.03153129454169955,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,2,disappointingly,1,0.030992839485406876,0.030992839485406876,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,3,superficial,1,-0.015134578570723534,0.015134578570723534,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,3,superficial,1,-0.01665405184030533,0.01665405184030533,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,4,—,0,-0.009251989424228668,0.009251989424228668,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,4,—,0,-0.009431927464902401,0.009431927464902401,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,5,a,1,-0.008270425722002983,0.008270425722002983,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,5,a,1,-0.008485984988510609,0.008485984988510609,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,6,movie,1,0.034475889056921005,0.034475889056921005,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,6,movie,1,0.04326970595866442,0.04326970595866442,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,7,that,1,0.003030054271221161,0.003030054271221161,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,7,that,1,0.00502187293022871,0.00502187293022871,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,8,has,1,0.0006713448092341423,0.0006713448092341423,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,8,has,1,0.0014654658734798431,0.0014654658734798431,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,9,all,1,0.00028590578585863113,0.00028590578585863113,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,9,all,1,0.0012901872396469116,0.0012901872396469116,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,10,the,1,-0.0029861871153116226,0.0029861871153116226,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,10,the,1,-0.003016558475792408,0.003016558475792408,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,11,elements,1,-0.008467933163046837,0.008467933163046837,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,11,elements,1,-0.007997541688382626,0.007997541688382626,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,12,necessary,1,-0.0015540113672614098,0.0015540113672614098,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,12,necessary,1,-0.001210150308907032,0.001210150308907032,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,13,to,1,-0.0011242711916565895,0.0011242711916565895,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,13,to,1,-0.0006831241771578789,0.0006831241771578789,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,14,be,1,-0.0030537149868905544,0.0030537149868905544,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,14,be,1,-0.0027228988086183867,0.0027228988086183867,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,15,a,1,-0.0021888497285544872,0.0021888497285544872,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,15,a,1,-0.0018556437765558562,0.0018556437765558562,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,16,fascinating,1,-0.003330133855342865,0.003330133855342865,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,16,fascinating,1,-0.002663687181969484,0.002663687181969484,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,17,",",0,-0.0011669611558318138,0.0011669611558318138,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,17,",",0,-0.0007102182134985924,0.0007102182134985924,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,18,involving,1,-0.0019549053783218064,0.0019549053783218064,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,18,involving,1,-0.0016231434419751167,0.0016231434419751167,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,19,character,1,-0.0005628649766246478,0.0005628649766246478,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,19,character,1,0.0010978588834404945,0.0010978588834404945,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,20,study,1,-0.004351918275157611,0.004351918275157611,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,20,study,1,-0.0015635136514902115,0.0015635136514902115,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,21,",",0,-0.00046615302562713623,0.00046615302562713623,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,21,",",0,0.000519750639796257,0.000519750639796257,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,22,but,1,0.008180032670497894,0.008180032670497894,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,22,but,1,0.006422078609466553,0.006422078609466553,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,23,never,1,0.0020463142544031145,0.0020463142544031145,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,23,never,1,0.002437498793005943,0.002437498793005943,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,24,does,1,0.002082866802811623,0.002082866802811623,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,24,does,1,0.002066117152571678,0.002066117152571678,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,25,more,1,0.0009557541459798812,0.0009557541459798812,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,25,more,1,0.0013427216559648513,0.0013427216559648513,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,26,than,1,0.0009557541459798812,0.0009557541459798812,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,26,than,1,0.0013427216559648513,0.0013427216559648513,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,27,scratch,1,-0.007067376747727394,0.007067376747727394,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,27,scratch,1,-0.007258611420790355,0.007258611420790355,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,28,the,1,0.00022994540631771088,0.00022994540631771088,1
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,28,the,1,-0.00018045182029406237,0.00018045182029406237,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,29,surface,1,-0.0070790983736515045,0.0070790983736515045,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,29,surface,1,-0.005373081813255946,0.005373081813255946,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,30,.,0,-0.0017746537923812866,0.0017746537923812866,0
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,30,.,0,-0.0012275800108909607,0.0012275800108909607,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,0,It,1,-0.015853755176067352,0.015853755176067352,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,0,It,1,-0.015350038185715675,0.015350038185715675,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,1,provides,1,0.011758099620540937,0.011758099620540937,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,1,provides,1,0.012251576719184717,0.012251576719184717,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,2,the,1,0.006535611425836881,0.006535611425836881,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,2,the,1,0.00606076264133056,0.00606076264133056,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,3,grand,1,0.007804264624913533,0.007804264624913533,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,3,grand,1,0.008196010564764341,0.008196010564764341,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,4,",",0,-0.0014788061380386353,0.0014788061380386353,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,4,",",0,-0.0008512958884239197,0.0008512958884239197,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,5,intelligent,1,-0.0013161655515432358,0.0013161655515432358,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,5,intelligent,1,-0.0010239789262413979,0.0010239789262413979,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,6,entertainment,1,0.005601009353995323,0.005601009353995323,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,6,entertainment,1,0.005872323177754879,0.005872323177754879,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,7,of,1,0.023570381104946136,0.023570381104946136,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,7,of,1,0.02354124467819929,0.02354124467819929,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,8,a,1,0.0020068585872650146,0.0020068585872650146,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,8,a,1,0.001461210660636425,0.001461210660636425,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,9,superior,1,0.0034919362515211105,0.0034919362515211105,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,9,superior,1,0.004016063176095486,0.004016063176095486,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,10,cast,1,0.0033262912184000015,0.0033262912184000015,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,10,cast,1,0.006327866576611996,0.006327866576611996,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,11,playing,1,-0.006369726732373238,0.006369726732373238,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,11,playing,1,-0.004235376603901386,0.004235376603901386,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,12,smart,1,-0.009991047903895378,0.009991047903895378,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,12,smart,1,-0.007127863354980946,0.007127863354980946,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,13,people,1,-0.006314074620604515,0.006314074620604515,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,13,people,1,-0.0055912347510457035,0.0055912347510457035,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,14,amid,1,-0.004950499162077904,0.004950499162077904,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,14,amid,1,-0.004623504914343357,0.004623504914343357,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,15,a,1,0.0014010639861226082,0.0014010639861226082,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,15,a,1,0.001971314257631699,0.001971314257631699,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,16,compelling,1,0.010007238946855068,0.010007238946855068,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,16,compelling,1,0.010341039455185334,0.010341039455185334,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,17,plot,1,0.0049621835350990295,0.0049621835350990295,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,17,plot,1,0.0059253387774030365,0.0059253387774030365,1
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,0,NEG,18,.,0,-0.0063019245862960815,0.0063019245862960815,0
D02,"It provides the grand, intelligent entertainment of a superior cast playing smart people amid a compelling plot.",POS,POS,1,POS,18,.,0,-0.0063835494220256805,0.0063835494220256805,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,0,It's,1,-0.0147596076130867,0.0147596076130867,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,0,It's,1,-0.015273816883563995,0.015273816883563995,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,1,a,1,0.01715126633644104,0.01715126633644104,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,1,a,1,0.016898036003112793,0.016898036003112793,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,2,bad,1,-0.004304219037294388,0.004304219037294388,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,2,bad,1,-0.008209813386201859,0.008209813386201859,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,3,thing,1,-0.02131105586886406,0.02131105586886406,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,3,thing,1,-0.019776586443185806,0.019776586443185806,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,4,when,1,0.010181494057178497,0.010181494057178497,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,4,when,1,0.008527159690856934,0.008527159690856934,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,5,a,1,0.010017402470111847,0.010017402470111847,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,5,a,1,0.010366179049015045,0.010366179049015045,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,6,movie,1,0.029991084709763527,0.029991084709763527,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,6,movie,1,0.03497622348368168,0.03497622348368168,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,7,has,1,0.0042407456785440445,0.0042407456785440445,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,7,has,1,0.004742925986647606,0.004742925986647606,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,8,about,1,0.012265598401427269,0.012265598401427269,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,8,about,1,0.012303505092859268,0.012303505092859268,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,9,as,1,0.011990917846560478,0.011990917846560478,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,9,as,1,0.01117895171046257,0.01117895171046257,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,10,much,1,-6.079394370317459e-05,6.079394370317459e-05,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,10,much,1,0.000606968067586422,0.000606968067586422,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,11,substance,1,-0.0054635414853692055,0.0054635414853692055,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,11,substance,1,-0.004245447926223278,0.004245447926223278,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,12,as,1,0.008961038663983345,0.008961038663983345,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,12,as,1,0.009566989727318287,0.009566989727318287,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,13,its,1,0.009448885917663574,0.009448885917663574,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,13,its,1,0.010408728383481503,0.010408728383481503,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,14,end-credits,1,0.0034805871546268463,0.0034805871546268463,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,14,end-credits,1,0.006147496402263641,0.006147496402263641,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,15,blooper,1,-0.01085709532101949,0.01085709532101949,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,15,blooper,1,-0.011469816789031029,0.011469816789031029,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,16,reel,1,-0.006740393737951915,0.006740393737951915,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,16,reel,1,-0.005092853680253029,0.005092853680253029,0
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,0,NEG,17,.,0,0.01618250459432602,0.01618250459432602,1
D03,It's a bad thing when a movie has about as much substance as its end-credits blooper reel.,NEG,NEG,1,POS,17,.,0,0.015941932797431946,0.015941932797431946,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,0,First-time,1,-0.00041671469807624817,0.00041671469807624817,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,0,First-time,1,0.001213235780596733,0.001213235780596733,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,1,writer-director,1,0.019040867686271667,0.019040867686271667,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,1,writer-director,1,0.022868134081363678,0.022868134081363678,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,2,Serry,1,-0.01541505753993988,0.01541505753993988,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,2,Serry,1,-0.015053126960992813,0.015053126960992813,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,3,shows,1,-0.0014170017093420029,0.0014170017093420029,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,3,shows,1,-0.0005679382011294365,0.0005679382011294365,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,4,a,1,0.0018070843070745468,0.0018070843070745468,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,4,a,1,0.0025742193683981895,0.0025742193683981895,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,5,remarkable,1,-0.00010444317013025284,0.00010444317013025284,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,5,remarkable,1,0.00362551212310791,0.00362551212310791,1
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,6,gift,1,-0.014549105428159237,0.014549105428159237,0
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,6,gift,1,-0.014862259849905968,0.014862259849905968,0
