sentence_id,text,gold_label,prediction,class_index,class_name,feature_index,feature_text,model_token,shap_value,absolute_shap_value,increases_target_score,margin_shap_value
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,5,utterly ,utterly</w>,0.0067939311265945435,0.0067939311265945435,1,-0.0008922452107071877
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,6,devo,devo,-0.007438268978148699,0.007438268978148699,0,-0.0006223912350833416
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,6,devo,devo,-0.00806066021323204,0.00806066021323204,0,-0.0006223912350833416
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,7,id ,id</w>,0.017269508447498083,0.017269508447498083,1,-0.0008336729370057583
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,7,id ,id</w>,0.016435835510492325,0.016435835510492325,1,-0.0008336729370057583
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,8,of ,of</w>,0.005357054062187672,0.005357054062187672,1,0.0006971051916480064
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,8,of ,of</w>,0.006054159253835678,0.006054159253835678,1,0.0006971051916480064
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,9,any ,any</w>,0.0017123492434620857,0.0017123492434620857,1,0.00027640070766210556
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,9,any ,any</w>,0.0019887499511241913,0.0019887499511241913,1,0.00027640070766210556
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,10,origin,origin,0.0018432466313242912,0.0018432466313242912,1,0.00027813855558633804
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,10,origin,origin,0.0021213851869106293,0.0021213851869106293,1,0.00027813855558633804
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,11,ality ,ality</w>,0.0019016927108168602,0.0019016927108168602,1,0.00046132225543260574
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,11,ality ,ality</w>,0.002363014966249466,0.002363014966249466,1,0.00046132225543260574
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,12,or ,or</w>,0.0005884207785129547,0.0005884207785129547,1,-0.0001459755003452301
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,12,or ,or</w>,0.0004424452781677246,0.0004424452781677246,1,-0.0001459755003452301
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,13,charm,charm</w>,-0.018892841413617134,0.018892841413617134,0,0.0035099145025014877
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,13,charm,charm</w>,-0.015382926911115646,0.015382926911115646,0,0.0035099145025014877
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,14,.,.</w>,0.005955716595053673,0.005955716595053673,1,-0.001287335529923439
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,14,.,.</w>,0.004668381065130234,0.004668381065130234,1,-0.001287335529923439
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,0,NEG,15,,<|endoftext|>,-2.9802322387695312e-08,2.9802322387695312e-08,0,2.9802322387695312e-08
S7,Painfully boring and utterly devoid of any originality or charm.,NEG,NEG,1,POS,15,,<|endoftext|>,0.0,0.0,0,2.9802322387695312e-08
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,0,,<|startoftext|>,-7.450580596923828e-09,7.450580596923828e-09,0,1.862645149230957e-08
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,0,,<|startoftext|>,1.1175870895385742e-08,1.1175870895385742e-08,1,1.862645149230957e-08
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,1,The ,the</w>,0.0006395354866981506,0.0006395354866981506,1,-0.0014820955693721771
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,1,The ,the</w>,-0.0008425600826740265,0.0008425600826740265,0,-0.0014820955693721771
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,2,screenplay ,screenplay</w>,0.013995502144098282,0.013995502144098282,1,0.005619926378130913
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,2,screenplay ,screenplay</w>,0.019615428522229195,0.019615428522229195,1,0.005619926378130913
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,3,is ,is</w>,0.006547074764966965,0.006547074764966965,1,0.001012234017252922
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,3,is ,is</w>,0.007559308782219887,0.007559308782219887,1,0.001012234017252922
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,4,weak ,weak</w>,0.01587890088558197,0.01587890088558197,1,-0.0030553825199604034
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,4,weak ,weak</w>,0.012823518365621567,0.012823518365621567,1,-0.0030553825199604034
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,5,but ,but</w>,0.02108495682477951,0.02108495682477951,1,0.0004872269928455353
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,5,but ,but</w>,0.021572183817625046,0.021572183817625046,1,0.0004872269928455353
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,6,the ,the</w>,0.006145251914858818,0.006145251914858818,1,-0.0010661846026778221
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,6,the ,the</w>,0.005079067312180996,0.005079067312180996,1,-0.0010661846026778221
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,7,lead ,lead</w>,0.0003297235816717148,0.0003297235816717148,1,0.0017556631937623024
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,7,lead ,lead</w>,0.002085386775434017,0.002085386775434017,1,0.0017556631937623024
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,8,actor ,actor</w>,-0.0040085818618535995,0.0040085818618535995,0,0.001065845601260662
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,8,actor ,actor</w>,-0.0029427362605929375,0.0029427362605929375,0,0.001065845601260662
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,9,delivers ,delivers</w>,0.006809646263718605,0.006809646263718605,1,0.0028286194428801537
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,9,delivers ,delivers</w>,0.009638265706598759,0.009638265706598759,1,0.0028286194428801537
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,10,a ,a</w>,-0.0016763228923082352,0.0016763228923082352,0,-0.0003098445013165474
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,10,a ,a</w>,-0.0019861673936247826,0.0019861673936247826,0,-0.0003098445013165474
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,11,captivating ,captivating</w>,0.0010146107524633408,0.0010146107524633408,1,0.007835178636014462
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,11,captivating ,captivating</w>,0.008849789388477802,0.008849789388477802,1,0.007835178636014462
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,12,turn,turn</w>,-0.010698843747377396,0.010698843747377396,0,-0.0003693085163831711
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,12,turn,turn</w>,-0.011068152263760567,0.011068152263760567,0,-0.0003693085163831711
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,13,.,.</w>,0.002391129732131958,0.002391129732131958,1,6.103143095970154e-05
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,13,.,.</w>,0.0024521611630916595,0.0024521611630916595,1,6.103143095970154e-05
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,0,NEG,14,,<|endoftext|>,-8.940696716308594e-08,8.940696716308594e-08,0,1.4901161193847656e-07
S8,The screenplay is weak but the lead actor delivers a captivating turn.,POS,POS,1,POS,14,,<|endoftext|>,5.960464477539063e-08,5.960464477539063e-08,1,1.4901161193847656e-07
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,0,,<|startoftext|>,-1.6763806343078613e-08,1.6763806343078613e-08,0,1.1175870895385742e-08
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,0,,<|startoftext|>,-5.587935447692871e-09,5.587935447692871e-09,0,1.1175870895385742e-08
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,1,A ,a</w>,-0.004607418552041054,0.004607418552041054,0,-0.0001111440360546112
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,1,A ,a</w>,-0.004718562588095665,0.004718562588095665,0,-0.0001111440360546112
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,2,hollow ,hollow</w>,-0.020059924572706223,0.020059924572706223,0,0.0011179447174072266
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,2,hollow ,hollow</w>,-0.018941979855298996,0.018941979855298996,0,0.0011179447174072266
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,3,and ,and</w>,0.01487722247838974,0.01487722247838974,1,0.0009563565254211426
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,3,and ,and</w>,0.015833579003810883,0.015833579003810883,1,0.0009563565254211426
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,4,disappointing ,disappointing</w>,0.01812742557376623,0.01812742557376623,1,-0.0038630813360214233
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,4,disappointing ,disappointing</w>,0.014264344237744808,0.014264344237744808,1,-0.0038630813360214233
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,5,sequel ,sequel</w>,0.05766048561781645,0.05766048561781645,1,0.004191868007183075
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,5,sequel ,sequel</w>,0.06185235362499952,0.06185235362499952,1,0.004191868007183075
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,6,that ,that</w>,0.007968911901116371,0.007968911901116371,1,5.46574592590332e-05
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,6,that ,that</w>,0.008023569360375404,0.008023569360375404,1,5.46574592590332e-05
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,7,betra,betra,0.015075002796947956,0.015075002796947956,1,0.0013265926390886307
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,7,betra,betra,0.016401595436036587,0.016401595436036587,1,0.0013265926390886307
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,8,ys ,ys</w>,-0.014812751673161983,0.014812751673161983,0,-0.0021059270948171616
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,8,ys ,ys</w>,-0.016918678767979145,0.016918678767979145,0,-0.0021059270948171616
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,9,everything ,everything</w>,0.008949791081249714,0.008949791081249714,1,0.00010312534868717194
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,9,everything ,everything</w>,0.009052916429936886,0.009052916429936886,1,0.00010312534868717194
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,10,the ,the</w>,-0.0010600900277495384,0.0010600900277495384,0,7.146783173084259e-05
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,10,the ,the</w>,-0.0009886221960186958,0.0009886221960186958,0,7.146783173084259e-05
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,11,original ,original</w>,0.002726522274315357,0.002726522274315357,1,-0.00046292319893836975
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,11,original ,original</w>,0.0022635990753769875,0.0022635990753769875,1,-0.00046292319893836975
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,12,stood ,stood</w>,-0.01413243543356657,0.01413243543356657,0,0.0002457350492477417
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,12,stood ,stood</w>,-0.013886700384318829,0.013886700384318829,0,0.0002457350492477417
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,13,for,for</w>,0.0044197384268045425,0.0044197384268045425,1,0.0005203448235988617
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,13,for,for</w>,0.004940083250403404,0.004940083250403404,1,0.0005203448235988617
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,14,.,.</w>,0.0021891556680202484,0.0021891556680202484,1,-0.00021743029356002808
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,14,.,.</w>,0.0019717253744602203,0.0019717253744602203,1,-0.00021743029356002808
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,0,NEG,15,,<|endoftext|>,-2.9802322387695312e-08,2.9802322387695312e-08,0,5.960464477539063e-08
S9,A hollow and disappointing sequel that betrays everything the original stood for.,NEG,NEG,1,POS,15,,<|endoftext|>,2.9802322387695312e-08,2.9802322387695312e-08,1,5.960464477539063e-08
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,0,,<|startoftext|>,-3.725290298461914e-09,3.725290298461914e-09,0,-1.4901161193847656e-08
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,0,,<|startoftext|>,-1.862645149230957e-08,1.862645149230957e-08,0,-1.4901161193847656e-08
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,1,Funny,funny</w>,0.022830229252576828,0.022830229252576828,1,0.00083942711353302
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,1,Funny,funny</w>,0.023669656366109848,0.023669656366109848,1,0.00083942711353302
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,2,", ",",</w>",-0.0017359182238578796,0.0017359182238578796,0,-2.2083520889282227e-05
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,2,", ",",</w>",-0.0017580017447471619,0.0017580017447471619,0,-2.2083520889282227e-05
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,3,heartfelt ,heartfelt</w>,0.0002945326268672943,0.0002945326268672943,1,0.002548299729824066
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,3,heartfelt ,heartfelt</w>,0.0028428323566913605,0.0028428323566913605,1,0.002548299729824066
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,4,and ,and</w>,0.003990869969129562,0.003990869969129562,1,0.0017624571919441223
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,4,and ,and</w>,0.005753327161073685,0.005753327161073685,1,0.0017624571919441223
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,5,endlessly ,endlessly</w>,0.006494014523923397,0.006494014523923397,1,0.0014618057757616043
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,5,endlessly ,endlessly</w>,0.007955820299685001,0.007955820299685001,1,0.0014618057757616043
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,6,entertaining ,entertaining</w>,0.019130016677081585,0.019130016677081585,1,0.005409104749560356
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,6,entertaining ,entertaining</w>,0.02453912142664194,0.02453912142664194,1,0.005409104749560356
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,7,from ,from</w>,-0.0020621949806809425,0.0020621949806809425,0,0.0015347041189670563
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,7,from ,from</w>,-0.0005274908617138863,0.0005274908617138863,0,0.0015347041189670563
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,8,beginning ,beginning</w>,-0.003246535547077656,0.003246535547077656,0,0.0021382980048656464
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,8,beginning ,beginning</w>,-0.0011082375422120094,0.0011082375422120094,0,0.0021382980048656464
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,9,to ,to</w>,-0.00036567170172929764,0.00036567170172929764,0,0.0006780382245779037
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,9,to ,to</w>,0.0003123665228486061,0.0003123665228486061,1,0.0006780382245779037
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,10,end,end</w>,-0.0007890062406659126,0.0007890062406659126,0,-0.00025179795920848846
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,10,end,end</w>,-0.001040804199874401,0.001040804199874401,0,-0.00025179795920848846
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,11,.,.</w>,0.0021335314959287643,0.0021335314959287643,1,0.00027226656675338745
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,11,.,.</w>,0.002405798062682152,0.002405798062682152,1,0.00027226656675338745
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,0,NEG,12,,<|endoftext|>,2.9802322387695312e-08,2.9802322387695312e-08,1,2.9802322387695312e-08
S10,"Funny, heartfelt and endlessly entertaining from beginning to end.",POS,POS,1,POS,12,,<|endoftext|>,5.960464477539063e-08,5.960464477539063e-08,1,2.9802322387695312e-08
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,0,,<|startoftext|>,0.0027511646705014364,0.0027511646705014364,1,-0.0007381016122443335
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,0,,<|startoftext|>,0.002013063058257103,0.002013063058257103,1,-0.0007381016122443335
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,1,It,it</w>,0.007668609331761087,0.007668609331761087,1,-0.0005592690514666689
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,1,It,it</w>,0.007109340280294418,0.007109340280294418,1,-0.0005592690514666689
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,2,'s ,'s</w>,0.006381428401385034,0.006381428401385034,1,-4.385837486811997e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,2,'s ,'s</w>,0.006337570026516914,0.006337570026516914,1,-4.385837486811997e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,3,just ,just</w>,0.007690914507423128,0.007690914507423128,1,2.1956328834806665e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,3,just ,just</w>,0.007712870836257935,0.007712870836257935,1,2.1956328834806665e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,4,disappo,disappo,0.003131518051737831,0.003131518051737831,1,-0.0013108500944716591
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,4,disappo,disappo,0.0018206679572661717,0.0018206679572661717,1,-0.0013108500944716591
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,5,int,int,0.0051664988554659345,0.0051664988554659345,1,-0.0007679374622447154
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,5,int,int,0.004398561393221219,0.004398561393221219,1,-0.0007679374622447154
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,6,ingly ,ingly</w>,0.02323327763449578,0.02323327763449578,1,0.0015403325004237044
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,6,ingly ,ingly</w>,0.024773610134919483,0.024773610134919483,1,0.0015403325004237044
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,7,super,super,-0.0033444948494434357,0.0033444948494434357,0,-0.000466139055788517
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,7,super,super,-0.0038106339052319527,0.0038106339052319527,0,-0.000466139055788517
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,8,ficial,ficial</w>,-0.011790083721280098,0.011790083721280098,0,-0.0010533342137932777
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,8,ficial,ficial</w>,-0.012843417935073376,0.012843417935073376,0,-0.0010533342137932777
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,9,—,âĢĶ</w>,-0.009251989424228668,0.009251989424228668,0,-0.00017993804067373276
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,9,—,âĢĶ</w>,-0.009431927464902401,0.009431927464902401,0,-0.00017993804067373276
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,10,a ,a</w>,-0.008270425722002983,0.008270425722002983,0,-0.00021555926650762558
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,10,a ,a</w>,-0.008485984988510609,0.008485984988510609,0,-0.00021555926650762558
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,11,movie ,movie</w>,0.034475889056921005,0.034475889056921005,1,0.008793816901743412
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,11,movie ,movie</w>,0.04326970595866442,0.04326970595866442,1,0.008793816901743412
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,12,that ,that</w>,0.003030054271221161,0.003030054271221161,1,0.0019918186590075493
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,12,that ,that</w>,0.00502187293022871,0.00502187293022871,1,0.0019918186590075493
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,13,has ,has</w>,0.0006713448092341423,0.0006713448092341423,1,0.0007941210642457008
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,13,has ,has</w>,0.0014654658734798431,0.0014654658734798431,1,0.0007941210642457008
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,14,all ,all</w>,0.00028590578585863113,0.00028590578585863113,1,0.0010042814537882805
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,14,all ,all</w>,0.0012901872396469116,0.0012901872396469116,1,0.0010042814537882805
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,15,the ,the</w>,-0.0029861871153116226,0.0029861871153116226,0,-3.037136048078537e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,15,the ,the</w>,-0.003016558475792408,0.003016558475792408,0,-3.037136048078537e-05
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,16,elements ,elements</w>,-0.008467933163046837,0.008467933163046837,0,0.0004703914746642113
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,16,elements ,elements</w>,-0.007997541688382626,0.007997541688382626,0,0.0004703914746642113
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,17,necessary ,necessary</w>,-0.0015540113672614098,0.0015540113672614098,0,0.00034386105835437775
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,17,necessary ,necessary</w>,-0.001210150308907032,0.001210150308907032,0,0.00034386105835437775
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,18,to ,to</w>,-0.0011242711916565895,0.0011242711916565895,0,0.00044114701449871063
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,18,to ,to</w>,-0.0006831241771578789,0.0006831241771578789,0,0.00044114701449871063
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,19,be ,be</w>,-0.0030537149868905544,0.0030537149868905544,0,0.0003308161782721677
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,19,be ,be</w>,-0.0027228988086183867,0.0027228988086183867,0,0.0003308161782721677
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,20,a ,a</w>,-0.0021888497285544872,0.0021888497285544872,0,0.000333205951998631
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,20,a ,a</w>,-0.0018556437765558562,0.0018556437765558562,0,0.000333205951998631
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,0,NEG,21,fascinating,fascinating</w>,-0.003330133855342865,0.003330133855342865,0,0.0006664466733733812
D01,"It's just disappointingly superficial—a movie that has all the elements necessary to be a fascinating, involving character study, but never does more than scratch the surface.",NEG,POS,1,POS,21,fascinating,fascinating</w>,-0.002663687181969484,0.002663687181969484,0,0.0006664466733733812
